ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value (€),Wage (€),Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Joined,Loaned From,Contract Valid Until,Height,Weight,Release Clause (€),Kit Number,Best Overall Rating
231185,G. Osho,23,https://cdn.sofifa.net/players/231/185/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,67,74,Luton Town,https://cdn.sofifa.net/teams/1923/30.png,1900000.0,9000.0,1571,Right,1.0,3.0,2.0,High/ Medium,Lean (185+),No,RCB,"Nov 18, 2020",,2024,185cm,70kg,4000000.0,32,
265185,M. Wels,17,https://cdn.sofifa.net/players/265/185/23_60.png,Austria,https://cdn.sofifa.net/flags/at.png,58,76,SK Sturm Graz,https://cdn.sofifa.net/teams/209/30.png,500000.0,500.0,1571,Left,1.0,3.0,2.0,Medium/ Low,Lean (185+),No,RES,"Oct 27, 2021",,2023,186cm,71kg,1100000.0,37,
257614,M. Dennis,20,https://cdn.sofifa.net/players/257/614/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,59,71,Milton Keynes Dons,https://cdn.sofifa.net/teams/1798/30.png,550000.0,2000.0,1571,Right,1.0,3.0,3.0,Medium/ Low,Normal (185+),No,SUB,"Jun 10, 2022",,2025,186cm,80kg,1100000.0,30,
254797,L. Valls,20,https://cdn.sofifa.net/players/254/797/20_60.png,France,https://cdn.sofifa.net/flags/fr.png,60,69,Nîmes Olympique,https://cdn.sofifa.net/teams/224/30.png,325000.0,3000.0,1571,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),No,RES,"Dec 6, 2019",,2023,182cm,77kg,715000.0,33,
259315,T. Köther,21,https://cdn.sofifa.net/players/259/315/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,59,67,1. FC Heidenheim 1846,https://cdn.sofifa.net/teams/111235/30.png,500000.0,3000.0,1571,Left,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),No,SUB,"Jul 1, 2022",,2025,177cm,68kg,875000.0,26,
266885,M. Gambos,23,https://cdn.sofifa.net/players/266/885/22_60.png,Slovakia,https://cdn.sofifa.net/flags/sk.png,62,68,FC Viktoria 1889 Berlin,https://cdn.sofifa.net/teams/115820/30.png,625000.0,750.0,1571,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,SUB,"Jan 31, 2022",,2026,182cm,75kg,1000000.0,36,
257734,I. Năstăsie,30,https://cdn.sofifa.net/players/257/734/23_60.png,Romania,https://cdn.sofifa.net/flags/ro.png,62,62,AFC Hermannstadt,https://cdn.sofifa.net/teams/114147/30.png,375000.0,1000.0,1571,Right,1.0,2.0,3.0,Medium/ Medium,Normal (170-185),No,SUB,"Jun 16, 2021",,2023,179cm,73kg,506000.0,10,
263544,T. Dube,29,https://cdn.sofifa.net/players/263/544/23_60.png,South Africa,https://cdn.sofifa.net/flags/za.png,64,65,Kaizer Chiefs,https://cdn.sofifa.net/teams/110929/30.png,550000.0,500.0,1571,Left,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),No,LCB,"Jul 20, 2021",,2024,178cm,74kg,1200000.0,37,
259341,I. Violante,17,https://cdn.sofifa.net/players/259/341/22_60.png,Mexico,https://cdn.sofifa.net/flags/mx.png,61,72,Deportivo Toluca,https://cdn.sofifa.net/teams/1882/30.png,650000.0,500.0,1571,Left,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),No,SUB,"Mar 21, 2022",,2025,173cm,69kg,1200000.0,90,
263124,M. Cabrera,26,https://cdn.sofifa.net/players/263/124/23_60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png,66,68,Club Atlético Huracán,https://cdn.sofifa.net/teams/111711/30.png,1100000.0,5000.0,1571,Right,1.0,3.0,3.0,Medium/ Low,Normal (185+),No,SUB,"Sep 2, 2021",,2024,186cm,83kg,1700000.0,99,
264652,B. Barcola,19,https://cdn.sofifa.net/players/264/652/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,63,78,Olympique Lyonnais,https://cdn.sofifa.net/teams/66/30.png,1100000.0,7000.0,1571,Right,1.0,3.0,3.0,High/ Medium,Lean (185+),No,SUB,"Jul 1, 2020",,2026,186cm,70kg,2800000.0,26,
262681,M. Kaput,24,https://cdn.sofifa.net/players/262/681/23_60.png,Poland,https://cdn.sofifa.net/flags/pl.png,65,68,Piast Gliwice,https://cdn.sofifa.net/teams/111086/30.png,875000.0,2000.0,1571,Right,1.0,2.0,2.0,Medium/ Medium,Normal (185+),No,SUB,"Jan 29, 2022",,2025,185cm,82kg,1200000.0,28,
244279,B. Ekincier,23,https://cdn.sofifa.net/players/244/279/23_60.png,Azerbaijan,https://cdn.sofifa.net/flags/az.png,60,68,SV Waldhof Mannheim 07,https://cdn.sofifa.net/teams/110532/30.png,550000.0,1000.0,1571,Right,1.0,5.0,2.0,Medium/ Low,Lean (170-185),No,SUB,"Aug 31, 2021",,2023,181cm,72kg,908000.0,17,
269489,Fábio Ronaldo,21,https://cdn.sofifa.net/players/269/489/23_60.png,Portugal,https://cdn.sofifa.net/flags/pt.png,61,70,Rio Ave FC,https://cdn.sofifa.net/teams/744/30.png,725000.0,1000.0,1571,Right,1.0,3.0,3.0,High/ Low,Lean (170-185),No,RES,"Aug 1, 2021",,2026,178cm,66kg,1700000.0,77,
269346,E. Shikavka,29,https://cdn.sofifa.net/players/269/346/23_60.png,Belarus,https://cdn.sofifa.net/flags/by.png,63,63,Korona Kielce,https://cdn.sofifa.net/teams/111083/30.png,475000.0,1000.0,1571,Right,1.0,2.0,2.0,Medium/ Low,Normal (185+),No,SUB,"Jan 26, 2022",,2023,185cm,80kg,641000.0,99,
263180,T. Baribo,24,https://cdn.sofifa.net/players/263/180/23_60.png,Israel,https://cdn.sofifa.net/flags/il.png,68,73,RZ Pellets Wolfsberger AC,https://cdn.sofifa.net/teams/111822/30.png,1800000.0,7000.0,1570,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),No,LS,"Jul 9, 2021",,2023,181cm,79kg,2700000.0,11,
267863,Y. Fujihara,22,https://cdn.sofifa.net/players/267/863/22_60.png,Japan,https://cdn.sofifa.net/flags/jp.png,59,67,Sagan Tosu,https://cdn.sofifa.net/teams/113160/30.png,500000.0,850.0,1570,Right,1.0,3.0,3.0,High/ Medium,Normal (170-),No,SUB,"Feb 1, 2022",,2023,165cm,66kg,725000.0,25,
267740,H. Macadam,21,https://cdn.sofifa.net/players/267/740/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,57,62,Fleetwood Town,https://cdn.sofifa.net/teams/112260/30.png,250000.0,1000.0,1570,Right,1.0,3.0,2.0,Medium/ Medium,Normal (185+),No,SUB,"Jan 2, 2022",,2024,191cm,84kg,456000.0,27,
263168,T. Onyango,19,https://cdn.sofifa.net/players/263/168/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,60,77,Burton Albion,https://cdn.sofifa.net/teams/15015/30.png,625000.0,3000.0,1570,Right,1.0,3.0,2.0,High/ Medium,Lean (185+),No,RDM,,"<a href=""/team/7/everton/"">Everton</a>","Jun 30, 2023",196cm,75kg,,12,
259750,I. Matanović,19,https://cdn.sofifa.net/players/259/750/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,67,82,FC St. Pauli,https://cdn.sofifa.net/teams/110329/30.png,2400000.0,6000.0,1570,Right,1.0,3.0,2.0,Medium/ Low,Normal (185+),No,RS,,"<a href=""/team/1824/eintracht-frankfurt/"">Eintracht Frankfurt</a>","Jun 30, 2023",194cm,90kg,,34,
221456,R. Burke,25,https://cdn.sofifa.net/players/221/456/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,68,73,Luton Town,https://cdn.sofifa.net/teams/1923/30.png,1600000.0,12000.0,1570,Right,1.0,3.0,2.0,Medium/ Medium,Normal (185+),No,SUB,"Jul 1, 2021",,2023,189cm,81kg,3200000.0,16,
266863,M. Elvius,19,https://cdn.sofifa.net/players/266/863/22_60.png,Denmark,https://cdn.sofifa.net/flags/dk.png,60,72,Vejle Boldklub,https://cdn.sofifa.net/teams/822/30.png,575000.0,1000.0,1570,Right,1.0,3.0,3.0,High/ Medium,Normal (185+),No,SUB,"Jan 31, 2022",,2025,185cm,78kg,834000.0,12,
254809,K. Tønnessen,22,https://cdn.sofifa.net/players/254/809/21_60.png,Norway,https://cdn.sofifa.net/flags/no.png,63,70,IK Start,https://cdn.sofifa.net/teams/1524/30.png,925000.0,750.0,1570,Left,1.0,2.0,2.0,Medium/ Medium,Normal (170-185),No,RB,"Aug 28, 2019",,2023,184cm,76kg,1300000.0,22,
253561,J. Collazos,29,https://cdn.sofifa.net/players/253/561/21_60.png,Colombia,https://cdn.sofifa.net/flags/co.png,67,67,Club Atlético Grau,https://cdn.sofifa.net/teams/114598/30.png,1000000.0,500.0,1570,Right,1.0,3.0,2.0,Low/ Medium,Normal (170-185),No,ST,"Jan 10, 2020",,2024,180cm,84kg,2200000.0,9,
254940,R. Spenhay,22,https://cdn.sofifa.net/players/254/940/21_60.png,Bolivia,https://cdn.sofifa.net/flags/bo.png,56,64,"Club Social, Cultural y Deportivo de Blooming",https://cdn.sofifa.net/teams/110967/30.png,325000.0,500.0,1570,Right,1.0,3.0,2.0,High/ Medium,Normal (170-),No,SUB,"Jan 1, 2020",,2025,168cm,64kg,764000.0,21,
258386,Derik Lacerda,22,https://cdn.sofifa.net/players/258/386/23_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,64,72,SD Ponferradina,https://cdn.sofifa.net/teams/2023/30.png,1300000.0,2000.0,1570,Right,1.0,2.0,2.0,Medium/ Low,Lean (185+),No,SUB,"Jul 31, 2022",,2025,191cm,83kg,2300000.0,9,
204496,P. Bauer,29,https://cdn.sofifa.net/players/204/496/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,72,72,Preston North End,https://cdn.sofifa.net/teams/1801/30.png,2000000.0,23000.0,1570,Right,1.0,3.0,2.0,Medium/ Medium,Normal (185+),No,SUB,"Jul 1, 2019",,2024,192cm,88kg,3800000.0,5,
265198,E. Sihlaroglu,16,https://cdn.sofifa.net/players/265/198/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,57,77,Karlsruher SC,https://cdn.sofifa.net/teams/1832/30.png,450000.0,500.0,1570,Right,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),No,RES,"Oct 28, 2021",,2026,177cm,67kg,1100000.0,39,
258319,N. Iosifov,21,https://cdn.sofifa.net/players/258/319/23_60.png,Russia,https://cdn.sofifa.net/flags/ru.png,64,76,Villarreal Club de Fútbol B,https://cdn.sofifa.net/teams/110902/30.png,1400000.0,1000.0,1570,Right,1.0,3.0,3.0,High/ Low,Normal (170-185),No,SUB,"Jul 12, 2021",,2026,175cm,62kg,2500000.0,28,
234636,A. Pavlović,27,https://cdn.sofifa.net/players/234/636/22_60.png,Serbia,https://cdn.sofifa.net/flags/rs.png,64,64,Brøndby IF,https://cdn.sofifa.net/teams/269/30.png,625000.0,4000.0,1570,Left,1.0,2.0,3.0,Medium/ Medium,Normal (185+),No,SUB,"Sep 19, 2020",,2024,189cm,76kg,781000.0,9,
233524,U. Singh,26,https://cdn.sofifa.net/players/233/524/23_60.png,India,https://cdn.sofifa.net/flags/in.png,59,60,Bengaluru FC,https://cdn.sofifa.net/teams/113302/30.png,275000.0,550.0,1570,Right,1.0,3.0,3.0,High/ Low,Normal (170-),No,RW,"Jul 15, 2014",,2023,170cm,66kg,392000.0,21,
259198,M. Córdoba,22,https://cdn.sofifa.net/players/259/198/22_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,60,68,Club Atlético Talleres,https://cdn.sofifa.net/teams/112670/30.png,550000.0,2000.0,1570,Right,1.0,3.0,3.0,High/ Medium,Lean (170-),No,RES,"Sep 6, 2020",,2024,170cm,64kg,935000.0,20,
256125,Leandro Silva,21,https://cdn.sofifa.net/players/256/125/21_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,64,74,Rio Ave FC,https://cdn.sofifa.net/teams/744/30.png,1300000.0,2000.0,1570,Left,1.0,3.0,3.0,High/ Medium,Normal (170-185),No,RES,"Jul 1, 2018",,2024,174cm,67kg,3000000.0,45,
258911,T. Arokodare,21,https://cdn.sofifa.net/players/258/911/23_60.png,Nigeria,https://cdn.sofifa.net/flags/ng.png,65,76,Amiens SC,https://cdn.sofifa.net/teams/1816/30.png,1600000.0,2000.0,1570,Right,1.0,3.0,2.0,Medium/ Medium,Normal (185+),No,LS,"Jul 1, 2019",,2023,197cm,97kg,3100000.0,9,
264639,Fernandinho,23,https://cdn.sofifa.net/players/264/639/22_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,66,71,Fútbol Club Juárez,https://cdn.sofifa.net/teams/113134/30.png,1300000.0,3000.0,1570,Right,1.0,2.0,3.0,Medium/ Medium,Normal (170-185),No,RES,"Sep 15, 2021",,2025,175cm,73kg,2300000.0,7,
262353,G. Sangaré,25,https://cdn.sofifa.net/players/262/353/23_60.png,Burkina Faso,https://cdn.sofifa.net/flags/bf.png,67,73,US Quevilly Rouen Métropole,https://cdn.sofifa.net/teams/112552/30.png,1400000.0,2000.0,1569,Right,1.0,2.0,2.0,Medium/ Medium,Lean (170-185),No,LDM,"Jul 1, 2018",,2023,180cm,76kg,2700000.0,17,
256782,S. Nanasi,20,https://cdn.sofifa.net/players/256/782/23_60.png,Sweden,https://cdn.sofifa.net/flags/se.png,64,79,Kalmar FF,https://cdn.sofifa.net/teams/1439/30.png,1400000.0,2000.0,1569,Right,1.0,3.0,3.0,High/ Medium,Normal (170-185),No,SUB,,"<a href=""/team/320/malmo-ff/"">Malmö FF</a>","Dec 31, 2022",178cm,71kg,,12,
262844,A. Bah,18,https://cdn.sofifa.net/players/262/844/22_60.png,Guinea,https://cdn.sofifa.net/flags/gn.png,61,77,Olympiacos CFP,https://cdn.sofifa.net/teams/280/30.png,825000.0,500.0,1569,Right,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),No,RES,"Jun 24, 2021",,2025,182cm,75kg,2200000.0,12,
218658,D. Iorfa,27,https://cdn.sofifa.net/players/218/658/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,67,68,Sheffield Wednesday,https://cdn.sofifa.net/teams/1807/30.png,1000000.0,5000.0,1569,Right,1.0,3.0,2.0,High/ High,Normal (185+),No,CB,"Jan 31, 2019",,2023,193cm,78kg,1800000.0,6,
240277,M. Gabbia,22,https://cdn.sofifa.net/players/240/277/23_60.png,Italy,https://cdn.sofifa.net/flags/it.png,70,79,AC Milan,https://cdn.sofifa.net/teams/47/30.png,3300000.0,22000.0,1569,Right,1.0,3.0,2.0,Low/ High,Lean (185+),No,RES,"Jul 1, 2017",,2026,185cm,78kg,6300000.0,46,
259865,A. Villalobos,22,https://cdn.sofifa.net/players/259/865/21_60.png,Mexico,https://cdn.sofifa.net/flags/mx.png,59,65,Club Deportivo Guadalajara,https://cdn.sofifa.net/teams/1880/30.png,350000.0,6000.0,1569,Left,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,SUB,"Jul 1, 2020",,2024,172cm,63kg,665000.0,57,
259621,Y. Barası,19,https://cdn.sofifa.net/players/259/621/23_60.png,Turkey,https://cdn.sofifa.net/flags/tr.png,63,76,AZ Alkmaar,https://cdn.sofifa.net/teams/1906/30.png,1100000.0,2000.0,1569,Right,1.0,4.0,2.0,High/ Medium,Lean (170-185),No,SUB,"Oct 25, 2020",,2025,183cm,72kg,2300000.0,17,
268062,M. Núñez,20,https://cdn.sofifa.net/players/268/062/22_60.png,Paraguay,https://cdn.sofifa.net/flags/py.png,59,67,Club Nacional,https://cdn.sofifa.net/teams/112671/30.png,500000.0,500.0,1569,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),No,RES,"Jan 1, 2022",,2023,173cm,64kg,1200000.0,24,
260344,H. Abaida El Achhab,20,https://cdn.sofifa.net/players/260/344/23_60.png,Morocco,https://cdn.sofifa.net/flags/ma.png,65,77,Málaga CF,https://cdn.sofifa.net/teams/573/30.png,1700000.0,2000.0,1569,Left,1.0,3.0,3.0,High/ Low,Normal (170-185),No,SUB,"Jul 1, 2020",,2024,172cm,70kg,3000000.0,34,
268101,W. Harada,24,https://cdn.sofifa.net/players/268/101/22_60.png,Japan,https://cdn.sofifa.net/flags/jp.png,60,65,Sagan Tosu,https://cdn.sofifa.net/teams/113160/30.png,350000.0,700.0,1569,Right,1.0,2.0,2.0,High/ Medium,Normal (170-185),No,SUB,"Feb 9, 2022",,2023,178cm,73kg,464000.0,42,
266013,O. Moffat,19,https://cdn.sofifa.net/players/266/013/22_60.png,Scotland,https://cdn.sofifa.net/flags/gb-sct.png,62,79,Celtic,https://cdn.sofifa.net/teams/78/30.png,1000000.0,6000.0,1569,Right,1.0,3.0,3.0,High/ Medium,Normal (170-185),No,SUB,"Jul 1, 2020",,2024,173cm,66kg,2400000.0,73,
263210,D. Toma,22,https://cdn.sofifa.net/players/263/210/23_60.png,Romania,https://cdn.sofifa.net/flags/ro.png,60,70,CS Mioveni,https://cdn.sofifa.net/teams/113380/30.png,550000.0,950.0,1569,Right,1.0,2.0,2.0,Medium/ High,Normal (170-185),No,SUB,"Aug 20, 2020",,2023,176cm,67kg,853000.0,7,
260401,Mamadi Camará,18,https://cdn.sofifa.net/players/260/401/23_60.png,Guinea Bissau,https://cdn.sofifa.net/flags/gw.png,62,77,Reading,https://cdn.sofifa.net/teams/1793/30.png,925000.0,1000.0,1569,Right,1.0,2.0,3.0,Medium/ Medium,Lean (170-185),No,SUB,"Nov 25, 2020",,2023,174cm,67kg,2300000.0,28,
262754,J. Niehues,21,https://cdn.sofifa.net/players/262/754/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,60,68,1. FC Kaiserslautern,https://cdn.sofifa.net/teams/29/30.png,525000.0,1000.0,1569,Right,1.0,3.0,2.0,Medium/ Medium,Lean (185+),No,LDM,"Jul 1, 2021",,2023,195cm,84kg,919000.0,16,
251018,T. Sinclair,21,https://cdn.sofifa.net/players/251/018/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,60,69,Rochdale,https://cdn.sofifa.net/teams/1955/30.png,550000.0,2000.0,1569,Right,1.0,3.0,3.0,High/ Medium,Lean (170-185),No,SUB,"Jul 19, 2022",,2024,175cm,70kg,1100000.0,17,
256980,M. Di Giusto,21,https://cdn.sofifa.net/players/256/980/23_60.png,Switzerland,https://cdn.sofifa.net/flags/ch.png,62,71,FC Winterthur,https://cdn.sofifa.net/teams/1713/30.png,900000.0,1000.0,1569,Right,1.0,3.0,3.0,High/ Medium,Lean (170-),No,LM,"Jun 20, 2022",,2026,168cm,65kg,1500000.0,10,
255479,G. Norlin,25,https://cdn.sofifa.net/players/255/479/23_60.png,Sweden,https://cdn.sofifa.net/flags/se.png,63,66,IFK Göteborg,https://cdn.sofifa.net/teams/319/30.png,625000.0,1000.0,1569,Left,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),No,LM,"Feb 5, 2021",,2024,183cm,73kg,828000.0,14,
260351,R. Wada,25,https://cdn.sofifa.net/players/260/351/22_60.png,Japan,https://cdn.sofifa.net/flags/jp.png,61,64,Brisbane Roar,https://cdn.sofifa.net/teams/111395/30.png,450000.0,1000.0,1569,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-),No,SUB,,"<a href=""/team/113160/sagan-tosu/"">Sagan Tosu</a>","Jun 30, 2022",168cm,72kg,,18,
260142,R. Alebiosu,20,https://cdn.sofifa.net/players/260/142/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,62,72,Kilmarnock,https://cdn.sofifa.net/teams/82/30.png,825000.0,8000.0,1569,Right,1.0,3.0,3.0,High/ Medium,Lean (170-185),No,RWB,,"<a href=""/team/1/arsenal/"">Arsenal</a>","May 31, 2023",181cm,78kg,,25,
269288,B. Goncalves,25,https://cdn.sofifa.net/players/269/288/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,66,70,Stade Lavallois Mayenne FC,https://cdn.sofifa.net/teams/1814/30.png,1100000.0,2000.0,1569,Left,1.0,3.0,2.0,High/ Medium,Normal (185+),No,RES,"Jul 1, 2021",,2023,190cm,72kg,2000000.0,7,
270754,T. Geralnik,19,https://cdn.sofifa.net/players/270/754/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,62,78,Villarreal Club de Fútbol B,https://cdn.sofifa.net/teams/110902/30.png,1000000.0,900.0,1569,Right,1.0,3.0,3.0,High/ Medium,Lean (170-185),No,SUB,"Jul 1, 2020",,2023,178cm,69kg,2200000.0,41,
257348,T. Gomulka,20,https://cdn.sofifa.net/players/257/348/23_60.png,Australia,https://cdn.sofifa.net/flags/au.png,58,66,Melbourne City FC,https://cdn.sofifa.net/teams/112224/30.png,425000.0,1000.0,1569,Right,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),No,SUB,"Sep 21, 2020",,2023,183cm,78kg,616000.0,16,
266112,T. Kostadinov,26,https://cdn.sofifa.net/players/266/112/23_60.png,North Macedonia,https://cdn.sofifa.net/flags/mk.png,63,66,Piast Gliwice,https://cdn.sofifa.net/teams/111086/30.png,625000.0,2000.0,1569,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),No,RES,"Jan 29, 2022",,2025,180cm,75kg,891000.0,96,
256216,E. Longelo,21,https://cdn.sofifa.net/players/256/216/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,59,71,West Ham United,https://cdn.sofifa.net/teams/19/30.png,525000.0,6000.0,1569,Left,1.0,2.0,3.0,High/ Medium,Normal (170-185),Yes,RES,"Jul 1, 2019",,2023,181cm,70kg,1100000.0,56,
268595,B. Aburto,20,https://cdn.sofifa.net/players/268/595/23_60.png,Peru,https://cdn.sofifa.net/flags/pe.png,61,68,Sport Boys,https://cdn.sofifa.net/teams/111016/30.png,650000.0,500.0,1569,Right,1.0,3.0,3.0,High/ Low,Normal (170-185),No,SUB,"Jan 1, 2022",,2023,177cm,70kg,1500000.0,34,
240150,T. Totland,23,https://cdn.sofifa.net/players/240/150/23_60.png,Norway,https://cdn.sofifa.net/flags/no.png,64,72,BK Häcken,https://cdn.sofifa.net/teams/711/30.png,1200000.0,1000.0,1568,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,SUB,"Jan 8, 2022",,2025,181cm,74kg,1700000.0,21,
270686,Daniel Silva,22,https://cdn.sofifa.net/players/270/686/23_60.png,Portugal,https://cdn.sofifa.net/flags/pt.png,60,67,Vitória de Guimarães,https://cdn.sofifa.net/teams/1887/30.png,500000.0,2000.0,1568,Right,1.0,2.0,3.0,Medium/ Medium,Normal (170-185),No,RES,"Aug 18, 2019",,2024,180cm,73kg,1200000.0,80,
248356,T. Ballo,20,https://cdn.sofifa.net/players/248/356/23_60.png,Austria,https://cdn.sofifa.net/flags/at.png,64,74,RZ Pellets Wolfsberger AC,https://cdn.sofifa.net/teams/111822/30.png,1300000.0,3000.0,1568,Right,1.0,3.0,4.0,Medium/ Medium,Lean (170-185),No,SUB,"Jul 11, 2022",,2024,172cm,60kg,2100000.0,70,
258512,L. Stellwagen,23,https://cdn.sofifa.net/players/258/512/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,62,68,Sportclub Verl,https://cdn.sofifa.net/teams/110501/30.png,600000.0,500.0,1568,Left,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,LB,"Jul 1, 2021",,2023,179cm,74kg,990000.0,20,
264289,Geovani,20,https://cdn.sofifa.net/players/264/289/22_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,63,75,Futebol Clube de Famalicão,https://cdn.sofifa.net/teams/112809/30.png,1200000.0,2000.0,1568,Left,1.0,2.0,2.0,Medium/ Medium,Lean (170-185),No,RES,"Jul 1, 2019",,2024,181cm,75kg,2800000.0,75,
243789,A. Mucolli,23,https://cdn.sofifa.net/players/243/789/23_60.png,Albania,https://cdn.sofifa.net/flags/al.png,64,70,Odense Boldklub,https://cdn.sofifa.net/teams/272/30.png,925000.0,3000.0,1568,Right,1.0,3.0,4.0,High/ Medium,Lean (170-185),No,SUB,"Jul 8, 2022",,2026,172cm,72kg,1300000.0,26,
268313,Zeca,25,https://cdn.sofifa.net/players/268/313/23_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,65,68,Daegu FC,https://cdn.sofifa.net/teams/2056/30.png,950000.0,2000.0,1568,Right,1.0,3.0,3.0,High/ Medium,Normal (185+),No,ST,"Mar 24, 2022",,2027,190cm,84kg,1300000.0,19,
257768,N. Mosti,24,https://cdn.sofifa.net/players/257/768/23_60.png,Italy,https://cdn.sofifa.net/flags/it.png,64,70,Modena,https://cdn.sofifa.net/teams/1744/30.png,925000.0,950.0,1568,Left,1.0,2.0,3.0,Medium/ Medium,Lean (170-185),No,SUB,"Jul 1, 2022",,2024,177cm,73kg,1600000.0,8,
262226,M. Simba,22,https://cdn.sofifa.net/players/262/226/23_60.png,Sweden,https://cdn.sofifa.net/flags/se.png,60,68,IFK Värnamo,https://cdn.sofifa.net/teams/112126/30.png,550000.0,600.0,1568,Left,1.0,2.0,4.0,High/ Medium,Normal (170-185),No,SUB,"Feb 18, 2021",,2024,183cm,70kg,798000.0,24,
243530,Mujaid,22,https://cdn.sofifa.net/players/243/530/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,71,82,KRC Genk,https://cdn.sofifa.net/teams/673/30.png,3900000.0,9000.0,1568,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,SUB,"Jul 1, 2021",,2025,183cm,88kg,6600000.0,3,
248199,V. Antov,21,https://cdn.sofifa.net/players/248/199/23_60.png,Bulgaria,https://cdn.sofifa.net/flags/bg.png,66,77,AC Monza,https://cdn.sofifa.net/teams/111811/30.png,1800000.0,8000.0,1568,Right,1.0,3.0,2.0,Medium/ High,Lean (185+),No,RES,"Jul 1, 2022",,2026,185cm,75kg,3600000.0,26,
205382,E. Boldewijn,29,https://cdn.sofifa.net/players/205/382/23_60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png,62,62,Sutton United,https://cdn.sofifa.net/teams/110799/30.png,400000.0,2000.0,1568,Right,1.0,4.0,3.0,Medium/ Medium,Lean (170-185),No,RM,"Jul 6, 2021",,2023,183cm,75kg,700000.0,7,
264436,M. Ellertsson,20,https://cdn.sofifa.net/players/264/436/23_60.png,Iceland,https://cdn.sofifa.net/flags/is.png,63,79,Spezia,https://cdn.sofifa.net/teams/110741/30.png,1300000.0,3000.0,1568,Left,1.0,3.0,3.0,High/ Low,Lean (170-185),No,RES,"Aug 30, 2021",,2026,182cm,75kg,3200000.0,28,
254927,R. Quintana,25,https://cdn.sofifa.net/players/254/927/21_60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png,62,64,Club Plaza de Deportes Colonia,https://cdn.sofifa.net/teams/114024/30.png,500000.0,500.0,1567,Right,1.0,3.0,3.0,Medium/ High,Normal (170-185),No,SUB,"Jan 3, 2020",,2024,173cm,70kg,1100000.0,21,
236342,N. Mileusnić,28,https://cdn.sofifa.net/players/236/342/23_60.png,Australia,https://cdn.sofifa.net/flags/au.png,63,63,Brisbane Roar,https://cdn.sofifa.net/teams/111395/30.png,475000.0,1000.0,1567,Right,1.0,4.0,3.0,High/ Low,Lean (170-185),No,LM,"Jul 1, 2021",,2023,180cm,71kg,594000.0,10,
268367,M. Zuzenhof,17,https://cdn.sofifa.net/players/268/367/22_60.png,Germany,https://cdn.sofifa.net/flags/de.png,61,71,Türkgücü München,https://cdn.sofifa.net/teams/114398/30.png,650000.0,500.0,1567,Left,1.0,4.0,3.0,High/ Medium,Lean (170-185),No,LB,"Jan 1, 2022",,2026,179cm,67kg,1100000.0,5,
